id,latitude,longitude,place
uw61660511,46.67216667,-120.9615,"16 km WSW of Tieton, Washington"
uw61660526,48.83033333,-122.1893333,"2 km ENE of Deming, Washington"
uw61660536,46.67883333,-120.955,"15 km W of Tieton, Washington"
uw61660541,46.67233333,-120.9623333,"16 km WSW of Tieton, Washington"
uw61660546,46.66916667,-120.9753333,"17 km NNW of Tampico, Washington"
uw61660551,48.5535,-121.6468333,"7 km ENE of Concrete, Washington"
uw61660556,46.67983333,-120.9535,"15 km W of Tieton, Washington"
uw61660586,43.402,-121.1763333,"32 km NNW of Silver Lake, Oregon"
uw61660701,46.88183333,-121.9636667,"14 km NNE of Ashford, Washington"
uw61660706,46.91516667,-121.984,"17 km NNE of Ashford, Washington"
uw61660886,47.70816667,-122.0043333,"3 km NNE of Union Hill-Novelty Hill, Washington"
uw61660921,49.43083333,-120.5453333,"British Columbia, Canada"
uw61660926,47.75883333,-122.68,"3 km NW of Poulsbo, Washington"
uw61660956,46.85633333,-121.758,"23 km ENE of Ashford, Washington"
uw61660961,46.10816667,-122.1668333,"30 km NE of Amboy, Washington"
uw61660981,46.68416667,-120.9636667,Washington
uw61660996,48.211,-121.5855,"5 km SSE of Darrington, Washington"
uw61661001,46.88683333,-121.9293333,"16 km NNE of Ashford, Washington"
uw61661241,44.99316667,-123.842,"3 km ESE of Rose Lodge, Oregon"
uw61661346,48.14766693,-124.9671631,"35 km SW of Neah Bay, Washington"
